--------- beginning of crash
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteProgram.<init>(SQLiteProgram.java:58)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteQuery.<init>(SQLiteQuery.java:37)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteDirectCursorDriver.query(SQLiteDirectCursorDriver.java:44)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteDatabase.rawQueryWithFactory(SQLiteDatabase.java:1318)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.database.sqlite.SQLiteDatabase.rawQuery(SQLiteDatabase.java:1257)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at com.zhengxunw.colorfuldays.DatabaseHelper.getTaskContentsByState(DatabaseHelper.java:119)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at com.zhengxunw.colorfuldays.HomeFragment.onCreateView(HomeFragment.java:91)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.Fragment.performCreateView(Fragment.java:2239)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.moveToState(FragmentManager.java:1332)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.moveFragmentToExpectedState(FragmentManager.java:1574)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.moveToState(FragmentManager.java:1641)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.BackStackRecord.executeOps(BackStackRecord.java:794)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.executeOps(FragmentManager.java:2415)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.executeOpsTogether(FragmentManager.java:2200)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.optimizeAndExecuteOps(FragmentManager.java:2153)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentManagerImpl.execPendingActions(FragmentManager.java:2063)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentController.execPendingActions(FragmentController.java:388)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v4.app.FragmentActivity.onStart(FragmentActivity.java:554)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.support.v7.app.AppCompatActivity.onStart(AppCompatActivity.java:177)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.Instrumentation.callActivityOnStart(Instrumentation.java:1249)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.Activity.performStart(Activity.java:6830)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2813)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: 	... 9 more
03-24 16:46:03.856  4748  4748 E AndroidRuntime: FATAL EXCEPTION: main
03-24 16:46:03.856  4748  4748 E AndroidRuntime: Process: com.zhengxunw.colorfuldays, PID: 4748
03-24 16:46:03.856  4748  4748 E AndroidRuntime: android.database.sqlite.SQLiteCantOpenDatabaseException: unable to open database file (code 14)
